,X_0,X_1,X_2,X_3,X_4,X_5,Y
26,0,9.01639984299366,2.903206627021075,0.5810193876756002,2.435963515972563,1.686305783959428,990.4143173463088
27,0,10.645546720711828,7.044213531414631,0.9009776910427318,3.5479789625716642,1.2058210577876145,1012.7662812586102
28,0,10.311460885499315,7.720481742783732,0.3991403478065724,9.66817379134087,1.8285801433972444,1025.8224216346937
29,1,10.611335950842061,3.5759785233477697,0.10181495891733275,5.656545660689904,2.9929485551358104,1146.094594973868
30,1,17.335986772805143,5.910196443362947,0.24323984785994068,3.3233212855666223,1.7696081350037507,1331.5887347332007
31,0,6.144396895762973,3.5868527757101165,1.194695222850907,4.2260429937677175,1.3686738639574005,1020.3798946698463
32,1,14.018917022525173,6.198750909070546,1.3182643135314183,2.0168540956849026,-0.0406814587356894,1260.9377755949881
33,0,9.480257581268816,4.48821923166485,0.6149199889435597,8.189685740209619,0.9622393612980183,1028.7436116343888
34,0,16.867194980881735,3.2537171651781733,0.8426976750626219,8.88124038744548,0.21982042979583416,1012.7661753611092
35,0,8.788104137808727,4.415829396511121,0.5148345892083949,0.8519876271532989,1.5225167514939308,996.2865463654674
36,0,12.169238811232567,3.4334663292539207,0.6551956815836816,4.665922308894194,0.5913781924824737,995.8544933894583
37,1,7.644103685827921,3.2565777970592142,1.5978015353953936,5.528122727981183,1.4821598808494478,1072.4144552487674
38,0,-0.3359253769304882,2.238501394592985,0.6788257154719943,6.635927854237913,1.5628407736395808,1013.741997653251
39,0,11.955094774767133,3.7928182744055365,0.013752092825955638,5.366699117838533,-0.2447135312216826,991.2029200291205
40,0,15.344008739511438,3.8696819985547144,2.7307281407830812,6.330063783012081,2.3253344245337626,1006.0698111585027
41,1,8.39095508450505,6.117523483402758,0.2471131247583329,7.578208682735546,0.8255543327397337,1108.3001250425039
42,0,7.321275727088757,3.668100408300801,0.13333227813882984,1.304823029155243,1.4105915183641529,1007.2467658633498
43,0,16.123124547239367,4.383134769882194,1.1835667325586094,9.19755318684881,-0.10219185268415254,1006.394414268262
44,0,9.369315506691875,2.590170948573497,2.053342703383122,1.483111075717455,1.9328886575689743,1002.7546530822066
45,0,8.350075115982369,3.633241346093099,1.3086856797321358,4.9751430879479575,1.5453107715148913,1007.8352870084199
46,1,14.046354969688062,3.548072946765725,0.7878470231240151,0.23054678026397246,-0.4593996315422739,1227.4909909795429
47,0,14.237744166932247,4.1483616656501265,0.517863040720207,0.4303866244064172,1.8808262069388952,980.6473661861861
48,0,7.694191735101144,6.239023233816892,0.6700916234907988,1.2841194621213403,1.537630179243553,995.688842846302
49,1,12.643483471021671,2.8317053589938563,1.3498874552303832,4.779179699127725,1.3110944172388022,1199.8295468082256
50,0,11.575716822220109,2.318192796397285,0.04997259171434913,9.093769612915523,0.238355740919326,1022.1127812697657
51,0,8.117578783368225,2.0042477915468755,0.3888044077088775,7.452494868392768,1.101828661124361,1006.866251257308
52,0,15.93300760481872,7.1305016620253925,1.3354778245908887,11.137421734849605,1.7972692358585785,1029.7900428196085
53,1,10.20721118202657,2.7878726936665483,0.465025886595301,11.442007144951939,-0.43627422292366025,1118.2826687534218
54,0,9.06745194076294,6.408345531530049,1.2202206039489896,1.4292927749345052,0.43142476119438067,1000.4719016912851
55,0,11.877127296706437,7.253898929773083,0.10617015766846524,4.22315311088493,2.2212038246327124,1017.0435834193097
56,1,11.646321368464047,4.9427097004684635,0.4126854801913106,5.004337553867882,0.3470111724660303,1178.5169951550001
57,0,12.847611044138384,5.079953673382678,0.4701476338453027,6.424668332357816,0.44173876260126876,1006.2773374834592
58,0,4.677856727306325,7.271183016776018,1.0061586567719134,7.72348428065739,0.30109405599246364,1006.0790257921569
59,0,7.194945944776846,5.539131054956819,1.3123452451257107,0.37505892535626106,0.753868809915869,996.3186146210636
60,0,14.086810839963006,5.702683387113162,3.841345768468026,11.292939138372397,2.152183838053478,1031.5859509698807
61,0,10.149739547009831,5.290312666677119,0.28886134590538537,4.9807980947536805,-1.8487734399109659,1000.5592042042442
62,0,6.785371103353711,4.3429832771481145,1.63515407756632,5.000051559640804,2.8576995929136277,1032.8380375604368
63,1,1.5954680599284359,5.49035819722296,1.7921903261959058,4.099036817278325,0.42193270669649907,1064.5520696747737
64,1,10.286857645473532,4.643991724610035,0.6813018152117294,11.131007709688333,1.565248487646494,1136.0516204135636
65,0,7.138911895012759,4.1829392333550866,0.016278612476301375,8.716117158993598,2.863314175536554,1033.7079006995693
66,1,6.050845102837542,5.030706467245465,1.8721037354729597,5.908519502827174,0.36174166640161254,1082.0323393717167
67,1,10.529559186290442,2.8295847117445163,0.19517078509328414,1.3600308152258664,2.2593558716883706,1141.5852338286297
68,1,12.324829552741713,4.652081182888719,0.18066971432722442,1.4803687769982274,1.8542090130511086,1184.711269927185
69,0,11.230708923712852,6.080092124513728,0.49951174436945517,3.166267819878391,0.8993130205174071,994.0885871554586
70,1,4.4507791875035485,4.959042612133378,2.221195163373755,6.1809952880398225,1.111641302916637,1055.5303382893742
71,0,4.204215050101439,2.3711257705223745,1.0082081829476675,4.5367178688217535,1.6419633965074745,987.2799223293256
72,1,8.54123168165962,3.662365675818833,0.0025975027519897975,8.06906264505277,-2.490662836346261,1090.3794676153557
73,0,9.156530660714592,6.901216247813502,0.9276712292914662,9.159440881351884,0.4641146266718652,997.5556195522104
74,0,5.925283848431116,6.019736255728656,1.5082054567269958,0.676245964239123,0.6076041761278801,998.5451454039852
75,1,9.429822736840155,6.214023772970221,0.5666975135991212,2.5729898068066683,1.7800174090371594,1148.8137732272696
76,0,12.482526513537008,3.859313043672105,0.20628774644892264,5.740727138576379,0.5264071508244855,1018.5232231371233
77,0,5.307956766486345,5.7161358953406705,0.9916018533956287,0.7443310191850645,0.7595384490154982,991.5843637036446
78,0,1.4034031603173336,2.3074321831051154,0.4446322777586645,11.746920476177515,0.3769947262017984,1010.203212685417
79,0,8.240121642953019,2.1306951654614927,0.38621827691570915,10.572954149815162,1.416912437996118,1007.7167417593326
80,0,8.37079335125811,2.752816798417462,0.5013045210574975,10.116530799209059,2.71825534273228,1030.1383214834386
81,0,9.964735267092575,5.7524064540156825,0.3754547395908943,4.704905900630826,0.8330512081992487,998.940996309738
82,1,16.78368775481512,2.6039513220575774,0.2194678244749219,6.6643822768696035,1.7177761791919224,1319.5836581572264
83,1,9.984612002389989,2.13569626124121,0.0948622619257046,11.405102970815747,0.7014468059655736,1126.2506356818071
84,0,10.522002090005465,5.669829047909199,0.06312725816598518,11.600369278548106,1.7284312965871262,1018.8621360573419
85,0,5.751572563990693,5.620151367428134,0.4564668486187387,3.7274546229712286,2.5164991598304463,1006.7484308039483
86,1,10.832339216764446,6.906209276339773,0.10580200065353285,0.9790113299406911,1.6880730529508559,1146.6508051026876
87,1,11.302961610690442,6.924725228700535,0.5498532878705948,0.9939547650609466,1.8198247191367776,1178.8433995322234
88,0,12.276212853336258,4.581304652018448,0.8155354407181901,2.9600466266620065,2.3022902494444004,1003.9683130569279
89,0,6.862307034012159,3.960842793719625,0.5738940619665419,2.8157105350083134,0.4204134249067807,1010.2769431412619
90,0,4.224987740186381,5.530948452236955,0.6569009164137509,10.01182307652081,2.3948940557250404,1031.2262245375641
91,1,11.597116026978512,4.053969231119196,2.573113019345854,7.923663113930537,-0.5488880846318076,1168.6804488110454
92,1,17.091996256472676,7.702394519770197,1.2698563238046066,8.483736512436256,-0.18009884912522556,1364.6665980396638
93,1,8.356059947472854,6.991901076475099,0.49813405791032,4.632258513572555,1.5030237010657963,1108.576625621226
94,1,11.622503139700804,7.119365130791888,0.31381111114924987,11.447322877150093,0.5339550518836517,1184.219892151594
95,0,15.73527343826013,6.217428535786828,4.480625497191,9.438078555289103,1.5419919960048962,1015.0313967446034
96,0,10.511390877624747,6.103699555032721,1.1188394795703267,0.10721065724664136,1.47599796930546,984.1225603312624
97,0,9.232842372223008,4.499534436944687,0.07907918400051675,3.241739250805669,0.8176550470598414,1001.7470674274094
98,1,11.560646565192606,2.973728709231241,0.7597248679257541,7.0650327941775855,2.49337019077183,1178.1869922674714
99,0,6.3921502668338155,4.667217904848101,1.597286039156148,9.89017850439917,0.32044459006199666,1006.0665867227958
100,1,9.175783665691906,2.732693142386079,1.1221036202409915,2.156083326251681,1.7747265309436528,1107.0162231660652
101,0,12.679269172732122,2.791344466357649,0.026636214980269503,5.739578573355754,0.9903957319551933,999.3510881456225
102,0,8.145035674130183,3.490049856730887,0.23511769012232608,9.102792216554022,1.432452513408004,1012.9209636357953
103,1,11.87877218657563,7.087203342069741,1.5569408498324908,0.7514861467892846,0.2600779343648878,1202.8033637479016
104,1,2.886260117859207,2.507687057415238,0.10018971673213262,2.910109007014582,2.4814103207231035,1029.226481051029
105,1,5.629463948994708,4.651279497374632,1.9189357312382924,9.208768905397298,2.2616147820124146,1110.3613689296085
106,0,7.538794462767586,4.736445541219637,1.0132151065173984,1.0235999289693658,-0.6337638311597225,996.3893570838595
107,0,14.018316654482348,5.127067277367393,0.9859317396279093,5.475554913570609,0.8156669945898544,998.4943182781356
108,1,4.412527048613798,5.1058259827426635,0.617267614606122,2.1750890633845503,0.6756907124950902,1067.0148409056744
109,0,13.960235454729867,5.442319026111278,0.8329224603952367,7.558274729954707,0.4374806091948287,994.2570988574355
110,0,6.023510607257894,6.148918332035576,0.0898282883041689,1.393734824652161,-0.04037196526895026,1011.5054759646306
111,0,9.442083260954067,4.97445969100956,0.5425912113943436,0.3958954842840252,-0.8765864276041375,998.3810081483031
112,1,19.29245591864416,3.2873029072558504,2.0147831258596574,10.492993740473906,0.25797517512150914,1409.5569465778563
113,1,14.39798893840563,4.353565582217208,0.8644827969107417,5.881058261991248,-0.11364166147892729,1242.02197303795
114,1,4.395227334071921,7.805409570054701,0.2313311195350645,9.679763184476107,0.2995299125674791,1085.3585961524393
115,1,6.091982775260859,7.914928213622037,0.685085192832334,10.379035438600123,2.1934438999768138,1103.0306727725963
116,1,9.849735204924182,7.274924816279395,0.37597587418354955,4.977981267969408,0.5946724585508294,1176.2430804859932
117,1,7.654220871317252,4.819783075275284,2.115650223910075,4.195468972828863,0.6838245707828587,1102.422864214673
118,1,8.49176138340925,5.254941597406467,0.9762740835384702,2.81175315184688,1.5556645984819775,1126.556952791375
119,1,13.611061422497787,6.128581145841547,0.4340256065017782,11.340609036680473,0.39968491749461244,1229.3531161157844
120,1,12.697565683042722,5.829903790910101,0.25694082441255456,4.059319820359022,1.2401407387248484,1222.0248618256603
121,0,9.957338785729485,2.030635692607149,0.9010296924023099,5.001957304778725,1.7314062829028756,1009.735794881866
122,0,13.52424663619505,2.282641024386802,0.5193496092596496,8.333852893626322,0.15942223143299095,998.7178803416233
123,0,8.277237960786765,3.457816724375447,3.6325597503858407,2.5473009965550784,1.0199396696974614,1001.4867736050618
124,0,16.79065381332511,6.135739526353675,1.0859871526745126,1.637684641317405,1.5728705912046559,1011.1065235166963
125,0,9.752776392686108,5.964033222897928,1.1429951267509788,3.223007737837871,0.11879762020473261,990.8659054493504
126,0,6.646448703490488,6.996998317669951,0.6165767879392219,9.078179553118362,0.6066525650356678,1002.3655073152978
127,0,11.724388319337441,6.778737611622991,0.03221773280680901,0.5385570708871641,1.8610403094966315,1013.1667209598121
128,1,9.395477159614694,5.882869151094887,0.37607935853411517,0.34524103483470814,-0.4786430139319995,1133.04396324847
129,1,8.77188241161999,2.509661837950433,0.8306163519102399,5.647040117457671,-0.2795144824643596,1110.032478432834
130,1,7.045125848811392,5.478969301057887,1.212001697186497,0.5812391356123041,0.032145897802303036,1101.5020872095358
131,0,13.017766427729079,5.010282716581864,0.7758149143306059,4.751505062564049,1.2083317206582482,1026.8258849874312
132,0,5.955171558824416,7.485688865255487,2.5318292658794284,7.809448023062038,0.26791166475515404,1007.2178795353517
133,0,9.672348738221807,7.167350610792502,0.3319879148850776,9.310254287836466,0.11798762357384607,989.039708452528
134,1,8.290999610832165,5.781210550822497,2.5054810194865684,0.9945201525921008,-0.46636833322761495,1117.3896338188085
135,1,12.939875973277786,6.63001817813448,1.584089975824402,10.006649132016863,1.2931194555224288,1229.9437633110942
136,1,0.45949356184700996,3.4660425070625736,0.8453740954727504,2.5992119549675734,1.9267829702461314,1040.5789587666466
137,0,10.546074502051045,2.045382887170277,2.553298246623194,2.9977644812007225,1.0576749116751585,1008.0436658063333
138,0,7.8255358960171275,3.667462315201359,0.31692802538867687,11.90211197165721,2.248349907233867,1037.031138248144
139,0,10.295785577477021,2.764333961827372,0.31082616106778,10.527933085088732,1.2954975236694064,1018.121894087646
140,1,10.661935765822095,4.573914193985541,1.0041580608308365,8.661205538381324,0.03328342993759559,1151.686825264424
141,1,9.542665253163689,4.558000297108915,0.6936331112803843,4.968982204316072,1.0435566997950774,1134.4581369576335
142,0,10.833414894395492,2.2670520159158603,0.10990413193275231,3.744476012239358,-0.17193027279881012,1004.4388114911679
143,1,14.07553344017115,7.140964383907266,0.858282372048371,11.493475889857319,1.1568878738914739,1246.3813067399635
144,1,12.817299246473167,6.5885634730573175,0.5420570610818427,1.0911542979450926,1.288539731013167,1216.0246863750888
145,1,10.652560714166082,6.470601595500425,0.43732724510966015,9.669309141115107,1.6895490182311421,1178.9997864079676
146,1,7.5067705060407,4.786508152811858,0.9673888246678819,2.8862638701201266,1.219865215731118,1088.800353611056
147,1,9.328429715684575,4.6952424855084365,0.9675699783814193,4.167343406461564,3.3567255616412464,1129.920355575932
148,1,16.865415827531038,6.872089127565586,0.11755782517772559,9.672263202220218,0.4355193958242338,1349.9433902812768
149,0,12.615453352341106,7.840181306874291,0.12983167760682587,0.07126136755303003,1.668830663054671,999.1795198594049
150,1,12.989914688214245,5.277354406943187,1.4224033276868744,5.186496014626082,1.5695701036896357,1224.9090273573838
151,0,13.177469150545159,7.631180036859819,0.9441552880222085,7.781224359554636,0.8313727667022754,1014.6070669450676
152,1,5.222249171661437,5.555664939693842,0.9441101328839308,0.4924482399555612,1.2253407588813956,1060.8528237690218
153,0,3.124955559067473,3.6182656980438455,0.54334748687215,2.7197461888933576,-0.4881313633954494,1002.4160760166734
154,1,9.02017615235625,3.250862229814196,0.26288977861988844,10.112257162494876,-0.07026711316772372,1097.908180203355
155,1,15.031576080738246,5.068931468360863,0.2538058366900323,7.588248707102146,1.7689835679452357,1279.8741117683287
156,0,15.267478185217975,5.128873923379331,3.7119887241143896,6.177755255883887,-0.4943157378671421,1008.2013017372034
157,0,15.206918459511972,2.4918233225529436,1.8210513905361483,11.436797882667552,-0.0717612438329085,990.9704870825317
158,1,14.585966138618309,2.8092845824413923,0.016359625212798736,0.730900636338538,1.8388113880498689,1235.9893811812583
159,0,7.515208409337778,3.2744241979752946,4.012255571877959,7.680677335457206,-0.26626976336342767,993.3748032535758
160,0,17.08256124678931,3.2263080701285016,0.35606753103113303,10.905414332014821,-0.20500034299515368,988.6392460925696
161,0,9.84714476958262,3.2661134721999083,0.5366210958853513,4.0460513997208505,-1.6697578423549557,999.78373505745
162,0,13.443452433617537,6.230689799444973,0.5549660432277497,5.891686513779643,1.446848579081946,1020.6691882511718
163,1,6.536278986933235,3.1850909087401185,1.043000519403401,3.0451708671365854,-0.2476032562920989,1086.8346422513114
164,1,5.442071314745687,4.313773694132159,1.1263908043143556,1.373506715482121,0.7123801547153269,1043.3263706993935
165,0,17.529345576261605,2.6284919017704063,0.5702965289363184,11.97270415636392,0.14253707803003446,984.2579871419315
166,1,11.161046687789744,4.226368735734871,0.3368401227212043,2.3250192010170774,1.3537766326887215,1169.181737667731
167,1,10.952210103741614,3.063443517549846,1.3196565109628062,7.318605978159479,-0.09246032282030114,1152.1027601619542
168,1,1.1201189627104373,5.000643024720459,0.39327526858070155,9.933625943706883,0.05653473302976897,1038.5904973439917
169,0,5.2604184009019725,4.182114194847446,1.2751431493771432,8.859844157063764,0.14129740616401754,1014.4136729516079
170,0,0.5490997821227683,4.519193212467314,5.063550492365791,0.22109614634963615,1.283668378030896,986.4271822384262
171,0,10.691932249579363,3.40872865641217,2.3279307243900256,2.733359294729081,0.5971342026619352,1004.5456365114813
172,0,9.682369687404837,3.1406177068994956,0.71176869187585,3.645361655611478,0.6899504281488089,991.1916544489249
173,1,7.412548982513282,4.676399714221883,0.28407733051589695,7.455136245648881,0.24070089112412474,1094.4176511926032
174,1,12.970168399446989,7.298573278665074,0.02286633840341624,8.687064111050688,2.416725595919017,1247.507717529224
175,0,10.918963997671105,2.9338385695495717,2.9802693667328235,8.070630274616871,0.6596017636542081,993.0732595737197
176,0,12.435254899569205,2.08760954182742,0.043969131609331136,6.500988649024311,1.9689521206203286,1027.5019892291236
177,0,10.332042542861725,5.098484052711257,0.5838448282573709,9.631834130752848,1.6371955501469868,1003.3054823373641
178,1,11.983708962178717,5.547851304672592,0.3479448276575592,7.4184676875886755,1.689343060786781,1190.8583226344533
179,1,6.75462492360262,3.2056366457192143,0.3142473251935389,2.7695785288670045,0.8009678527911694,1093.0778644811817
180,0,9.823620900677358,7.195256383566152,0.46145704428887296,4.144355152602639,1.2822726930183854,1004.0343831612048
181,1,6.410561580467212,2.3071525226230998,0.5136578161376115,8.191473837695343,1.7516079679495142,1069.3945120856645
182,0,2.957925236872039,5.677943891792177,0.9247689373168991,8.983607545745231,2.0176287039430765,998.8123610656708
183,0,6.6296494169342335,3.4601010545890247,0.8559687703707104,0.7827550683633318,2.605966938715288,990.5324033232029
184,0,16.245725303530143,7.7156779311873,0.553927231126212,7.873924408158953,3.0963329177485193,1029.89616983211
185,1,2.477828961597429,4.5278273814565,2.1910988974314503,7.170064420277996,1.7694359599260112,1053.2039705073876
186,0,10.268989845056005,3.0380457563530845,0.020867943686591103,6.920158898607873,0.5408436775874745,1010.3874317329698
187,1,9.8698330631564,4.077966813274559,0.1531243614254424,10.259375931818921,0.24829099878615513,1137.869506541337
188,0,10.399114137727306,3.0799911722759545,0.40324884776367176,11.51285403499521,0.9360973131370249,1023.2853736634745
189,1,6.678292440045102,4.082962052316033,3.0302406154382475,11.134385007500084,1.5613450055056708,1103.491838486256
190,0,9.342524976371593,7.142300977695455,0.5361522347033095,0.21771579398239327,0.5947535551910952,993.0276916453582
191,0,10.307171543106557,3.8576895550756545,0.5031301392757301,3.4212600556831294,-0.1311849896012518,1006.124963108274
192,1,13.627440699583948,5.434748856421784,0.14762808551510456,6.172666622074866,3.097222417687574,1247.6907954903309
193,0,12.516786698356782,5.9621270960098265,1.708706894405728,10.405942610805598,1.3063969155655184,1012.7485866048874
194,0,13.31012972990034,7.223798846587069,0.7394458739416231,11.738722084943298,0.28036828338461084,1000.9179314312597
195,0,13.368402570310417,3.8838429673397865,0.04367706913970463,4.856506593848886,0.7743947356758866,1007.0815486224253
196,0,11.895964246675103,5.123462004965228,2.238871963627125,7.061435373049717,0.70262828789259,1011.0521868489212
197,1,13.754542775356109,4.274187510342583,1.5291306302052645,9.622380608252312,0.017363953560352252,1243.2271473925462
198,1,11.76466863045,7.703792115686502,0.6490896194608494,7.691668816732143,-1.5494218681148415,1183.8953557662812
199,0,7.118675668112397,5.822319477361401,4.227883248729725,5.281547995080356,1.7221329964650252,1010.5619242111667
200,1,6.753307846733417,4.0506672166779865,0.7704983335083873,6.139700491161456,0.4782359419841794,1084.3837169230055
201,0,10.376865382538847,6.0085944297734075,1.061121975888289,4.932736302495345,1.0267736896217656,1003.4292209346937
202,1,8.96412154649266,2.5440549939323844,0.9753469462679075,0.027725022020527845,1.3668276064383977,1121.7109533086436
203,0,8.909973162639169,7.578889721353582,0.005081608017169224,6.232530149624976,1.553537692008978,1004.7578412051166
204,1,9.436160806939048,6.383023792781882,1.8537435904584907,3.9039483333539815,2.0584674724611816,1166.9636257979048
205,1,10.919852685508072,4.314859547021798,1.164085752645029,2.392412852866554,-1.5692036735324235,1140.9449621397544
206,1,7.868086504677846,3.1763006828438325,0.0988858569431654,3.486750565731216,2.0280529948048747,1096.9472099970067
207,1,13.802328839320548,4.499043943158192,0.13362400515835252,4.539863259469739,0.008622934152332284,1224.105790663159
208,0,8.963153677475923,7.441428217853358,3.2499948186264853,9.332143595488194,2.782908635884909,1026.8601911914288
209,0,-0.6876072965426694,6.492736041674183,1.1377561489403112,8.379011685111692,3.1980901856894652,1031.5253204125972
210,0,11.599278086450825,4.764943207920728,2.8442653957300923,3.0090230805345013,1.8680759551415203,1030.5347101070045
211,1,15.690931556126209,7.9994637149113,0.8277746634619715,8.734063467697174,-1.585357218960168,1272.7015468888053
212,1,10.527884240766761,2.0522580893647286,1.9829918235223674,2.168222689054487,1.1009355100977598,1143.442407603287
213,1,-1.1311889158990542,4.95529232870388,0.82431858805204,10.627700522398857,-1.0910087403291313,1038.8879422555328
214,1,12.347376810854465,7.788804662606401,2.3977612378288593,9.24744081831842,1.2558112539407391,1227.0019441636014
215,1,6.085334173942133,7.4193230565590245,0.26749109907953256,9.27973179587978,-0.19518520196294964,1083.6382160304288
216,0,11.315188762146693,4.283594463012752,1.7791326044516247,3.4107065222910986,0.17857382327379678,1019.2582826637212
217,0,7.53315570372245,4.158300618609619,0.23540445972475305,2.9610490817595703,-0.3531696738965182,980.6736853329359
218,1,13.342568852183929,5.518166379843368,0.20655142227118928,8.761457287891238,1.0838326629937576,1228.7676340531152
219,1,8.78391570301161,2.3011200561963565,2.935663786137045,11.574993056620817,2.6422918278901317,1134.1519462723156
220,1,13.876370171394948,2.3908141780602605,1.4697794101158717,11.258100441365844,0.06355232834941427,1196.6254354391938
221,0,6.451733039860913,4.834270354863004,1.2569803240118276,3.6177454302186143,0.49058668736303923,1009.601415995837
222,0,10.273939623645502,7.528388966639642,0.8867289923513061,7.240678471592102,0.9180415078099888,1005.4108927366217
223,0,13.43198394764551,7.248795047328806,0.8049684493349013,10.157072265408793,1.0752476459735467,1011.419993176488
224,0,14.261585590042445,2.1743213879284014,0.028242639768377032,10.260467032629315,0.6117493575955293,1003.6718243502949
225,1,13.204678791373283,7.683718476500735,0.12008362331233105,2.268048784872003,1.3261601740358464,1234.9015108144627
226,0,11.510002214080982,5.603425934723443,0.6306992579324214,5.111325194528074,3.4487630952638395,1021.545684387106
227,0,7.688669075694731,2.2732029850642337,0.84997955009357,7.509560920106654,-0.36036651340977044,1006.8778248526629
228,1,12.059033344169697,7.891261860528889,1.2252250663575548,11.73032321224471,1.219802508150015,1225.5070315251883
229,0,9.770274093667604,6.857875309940889,2.4035963746198132,1.048330055021037,3.130313006227367,1016.0489486942466
230,0,7.5349198833474516,3.10184194981987,0.5025102796905859,8.5033504605669,-1.1204023638865968,989.3233291222951
231,1,13.468560187476697,3.676037522286686,2.622021561988781,10.022503625084527,1.8015199325883036,1229.2727864202757
232,1,6.979308895433892,3.8091360455434664,0.5509453367135618,2.8605245742215777,0.8509646026567215,1086.1414965541358
233,0,10.24995776374094,5.581497081111048,0.5075373473860599,8.04613429710299,-0.9241686050689157,996.1574743361998
234,0,1.7718105766066365,4.468559100091758,1.614134941294638,2.2955743570767235,-0.714480777046713,991.7048346902333
235,1,1.5585055718585021,5.210448899445499,0.6350047162775274,0.4407189529648896,1.5369469625282473,1042.5367709331933
236,0,12.359703341725467,3.5075149184152576,1.5169848893544866,5.967592682385335,0.7036114538262467,991.9231971175296
237,0,8.102737305189489,2.4409844254021182,0.46664346048038274,1.1518288377135115,0.08608029167164122,1001.7681309903162
238,0,11.301930631749661,2.517638525031849,0.255370039201853,4.984114616727501,-0.8561350253537294,1011.3152528882002
239,1,14.045234949119084,5.067960012203589,0.20615535466915536,5.01680052360154,0.7914654785031624,1233.7805023633616
240,1,12.561554411173967,6.031669066361052,0.9119859450928561,4.813827250786318,1.1300496415591468,1206.2223521444846
241,0,10.688045577126944,2.6064806428640503,0.2219310982603027,11.335027501980347,1.181781262378141,1007.0277075432429
242,0,9.468686309880068,3.643526577106506,0.9313921379822115,4.161480191991837,0.23968837383929076,997.8897686560217
243,0,7.464198652604015,7.195792333438023,1.511290156933104,8.140121139801504,1.5303609301941088,1007.4241739081832
244,1,10.562885191108354,2.794348104964346,0.9432206506721855,6.585604091240711,-0.10950117169088358,1147.5307381113341
245,1,13.929578014907047,2.2319261303854026,0.20047794226990587,0.6608352109655198,3.01362952610508,1210.903113096757
246,1,3.1285113532364823,7.6979989966462306,0.4987641796641673,2.7129453009664504,2.211988828090147,1073.6760448194793
247,1,12.81851243170567,4.522297673738017,0.14117941261128153,4.166053210064338,2.748218259897153,1203.9390456578667
248,0,3.884250955440529,6.072232183589028,0.07314748537427355,0.5471542504836111,0.9251412791771881,1012.0807521193055
249,0,8.359106075001002,3.69070943432843,2.019221733937373,6.298536416534549,1.28282601843839,1012.7793356059758
250,0,12.161934331585226,3.1320059863345735,0.4701751490653601,1.4983286078793876,1.152253528006889,1019.0899266616229
251,0,6.231969830276545,4.191143326697869,1.0596707444676972,6.55560268771775,1.1509352411762492,1006.9343526467117
